SPNAMES_jetz;SPNAMES_merge_jetz-birdlife;SPNAMES_birdlife;SPENG_jetz;SPENG_birdlife;Order;MIG_strategy;DIST_QUALI;DIST_QUANTI_MIGONLY;DIST_QUANTI_ALLSP;LENGTH_BREEDINGA;BodyMass;Diet.Inv;Diet.Vend;Diet.Vect;Diet.Vfish;Diet.Vunk;Diet.Scav;Diet.Fruit;Diet.Nect;Diet.Seed;Diet.PlantO;Diet.5Cat;Diet_breadth;ForStrat.watbelowsurf;ForStrat.wataroundsurf;ForStrat.ground;ForStrat.understory;ForStrat.midhigh;ForStrat.canopy;ForStrat.aerial;For_breadth
Laterallus_ruber;Laterallus_ruber;Laterallus_ruber;Ruddy-Crake;Ruddy-Crake;GRUIFORMES;1_resident;1_resident;0;228.511249613763;1995;44.4;70;0;0;0;0;0;0;0;30;0;Invertebrate;2;0;30;70;0;0;0;0;2
Laterallus_spilonotus;Laterallus_spilonota;Laterallus_spilonota;Galapagos-Rail;Galapagos-Rail;GRUIFORMES;1_resident;1_resident;0;26.1502639312911;30;40.24;80;0;0;0;0;0;0;0;20;0;Invertebrate;2;0;30;70;0;0;0;0;2
Laterallus_tuerosi;Laterallus_tuerosi;Laterallus_tuerosi;Junin-Rail;Junin-Rail;GRUIFORMES;1_resident;1_resident;0;0;3;32.56;70;0;0;0;0;0;0;0;30;0;Invertebrate;2;0;50;50;0;0;0;0;2
Laterallus_xenopterus;Laterallus_xenopterus;Laterallus_xenopterus;Rufous-faced-Crake;Rufous-faced-Crake;GRUIFORMES;1_resident;1_resident;0;64.9094622664372;196;56.9;70;0;0;0;0;0;0;0;30;0;Invertebrate;2;0;30;70;0;0;0;0;2
Lathamus_discolor;Lathamus_discolor;Lathamus_discolor;Swift-Parrot;Swift-Parrot;PSITTACIFORMES;2_partial_migrant;2_short;532.262903044522;532.262903044522;94;64.7;20;0;0;0;0;0;0;80;0;0;FruiNect;2;0;0;0;0;60;40;0;2
Lathrotriccus_euleri;Lathrotriccus_euleri;Lathrotriccus_euleri;Eulers-Flycatcher;Eulers-Flycatcher;PASSERIFORMES;2_partial_migrant;2_short;1340.1062707932;1340.1062707932;32413;11.33;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;100;0;0;0;1
Lathrotriccus_griseipectus;Lathrotriccus_griseipectus;Lathrotriccus_griseipectus;Grey-breasted-Flycatcher;Grey-breasted-Flycatcher;PASSERIFORMES;1_resident;1_resident;0;58.3040364507632;97;11;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;80;20;0;0;2
Latoucheornis_siemsseni;Latoucheornis_siemsseni;Latoucheornis_siemsseni;Slaty-Bunting;Slaty-Bunting;PASSERIFORMES;3_strict_migrant;2_short;463.10563464939;463.10563464939;498;17.99;40;0;0;0;0;0;20;0;30;10;Omnivore;4;0;0;90;10;0;0;0;2
Legatus_leucophaius;Legatus_leucophaius;Legatus_leucophaius;Piratic-Flycatcher;Piratic-Flycatcher;PASSERIFORMES;2_partial_migrant;2_short;2364.16029159875;2364.16029159875;35315;22.2;30;0;0;0;0;0;70;0;0;0;FruiNect;2;0;0;0;0;20;80;0;2
Leiothrix_argentauris;Leiothrix_argentauris;Mesia_argentauris;Silver-eared-Mesia;Silver-eared-Mesia;PASSERIFORMES;1_resident;1_resident;0;415.628030244401;4275;28.4;60;0;0;0;0;0;20;0;20;0;Invertebrate;3;0;0;0;40;40;20;0;3
Leiothrix_lutea;Leiothrix_lutea;Leiothrix_lutea;Red-billed-Leiothrix;Red-billed-Leiothrix;PASSERIFORMES;1_resident;1_resident;0;609.679303127739;4750;21.39;80;0;0;0;0;0;10;0;10;0;Invertebrate;3;0;0;40;40;20;0;0;3
Leipoa_ocellata;Leipoa_ocellata;Leipoa_ocellata;Malleefowl;Malleefowl;GALLIFORMES;1_resident;1_resident;0;335.953379336014;2746;1913.89;10;0;0;0;0;0;10;0;40;40;PlantSeed;4;0;0;70;30;0;0;0;2
Leonardina_woodi;Leonardina_woodi;Leonardina_woodi;Bagobo-Babbler;Bagobo-Babbler;PASSERIFORMES;1_resident;1_resident;0;66.4055183835978;163;21;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;100;0;0;0;0;1
Lepidocolaptes_affinis;Lepidocolaptes_affinis;Lepidocolaptes_affinis;Spot-crowned-Woodcreeper;Spot-crowned-Woodcreeper;PASSERIFORMES;1_resident;1_resident;0;217.72326510214;853;34.99;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;100;0;0;1
Lepidocolaptes_albolineatus;Lepidocolaptes_albolineatus;Lepidocolaptes_albolineatus;Lineated-Woodcreeper;Lineated-Woodcreeper;PASSERIFORMES;1_resident;1_resident;0;631.011666124394;18990;20.3;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;20;80;0;2
Lepidocolaptes_angustirostris;Lepidocolaptes_angustirostris;Lepidocolaptes_angustirostris;Narrow-billed-Woodcreeper;Narrow-billed-Woodcreeper;PASSERIFORMES;1_resident;1_resident;0;669.96508487155;21191;29.59;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;40;60;0;0;2
Lepidocolaptes_falcinellus;Lepidocolaptes_falcinellus;Lepidocolaptes_falcinellus;Scalloped-Woodcreeper;Scalloped-Woodcreeper;PASSERIFORMES;1_resident;1_resident;0;173.034662172219;1552;27.92;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;50;50;0;2
Lepidocolaptes_lacrymiger;Lepidocolaptes_lacrymiger;Lepidocolaptes_lacrymiger;Montane-Woodcreeper;Montane-Woodcreeper;PASSERIFORMES;1_resident;1_resident;0;354.840883326382;1565;30.6;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;30;70;0;0;2
Lepidocolaptes_leucogaster;Lepidocolaptes_leucogaster;Lepidocolaptes_leucogaster;White-striped-Woodcreeper;White-striped-Woodcreeper;PASSERIFORMES;1_resident;1_resident;0;185.811509258345;1131;36;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;25;25;25;25;0;4
Lepidocolaptes_souleyetii;Lepidocolaptes_souleyetii;Lepidocolaptes_souleyetii;Streak-headed-Woodcreeper;Streak-headed-Woodcreeper;PASSERIFORMES;1_resident;1_resident;0;456.466510501267;5298;25.7;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;100;0;0;1
Lepidocolaptes_squamatus;Lepidocolaptes_squamatus;Lepidocolaptes_squamatus;Scaled-Woodcreeper;Scaled-Woodcreeper;PASSERIFORMES;1_resident;1_resident;0;227.681807703401;2464;28.1;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;50;50;0;2
Lepidopyga_coeruleogularis;Lepidopyga_coeruleogularis;Lepidopyga_coeruleogularis;Sapphire-throated-Hummingbird;Sapphire-throated-Hummingbird;CAPRIMULGIFORMES;1_resident;1_resident;0;110.612479783143;407;4.2;10;0;0;0;0;0;0;90;0;0;FruiNect;2;0;0;0;50;40;0;10;3
Lepidopyga_goudoti;Lepidopyga_goudoti;Lepidopyga_goudoti;Shining-green-Hummingbird;Shining-green-Hummingbird;CAPRIMULGIFORMES;1_resident;1_resident;0;156.779494270977;1039;4;10;0;0;0;0;0;0;90;0;0;FruiNect;2;0;0;0;60;30;0;10;3
Lepidopyga_lilliae;Lepidopyga_lilliae;Lepidopyga_lilliae;Sapphire-bellied-Hummingbird;Sapphire-bellied-Hummingbird;CAPRIMULGIFORMES;1_resident;1_resident;0;25.9190118081804;27;4.3;10;0;0;0;0;0;0;90;0;0;FruiNect;2;0;0;0;50;40;0;10;3
Lepidothrix_coeruleocapilla;Lepidothrix_coeruleocapilla;Lepidothrix_coeruleocapilla;Cerulean-capped-Manakin;Cerulean-capped-Manakin;PASSERIFORMES;1_resident;1_resident;0;114.655641269948;530;9.66;20;0;0;0;0;0;80;0;0;0;FruiNect;2;0;0;0;50;50;0;0;2
Lepidothrix_coronata;Lepidothrix_coronata;Lepidothrix_coronata;Blue-crowned-Manakin;Blue-crowned-Manakin;PASSERIFORMES;1_resident;1_resident;0;479.432013546789;9990;8.34;20;0;0;0;0;0;80;0;0;0;FruiNect;2;0;0;0;50;50;0;0;2
Lepidothrix_iris;Lepidothrix_iris;Lepidothrix_iris;Opal-crowned-Manakin;Opal-crowned-Manakin;PASSERIFORMES;1_resident;1_resident;0;204.365255990203;1613;8;20;0;0;0;0;0;80;0;0;0;FruiNect;2;0;0;0;50;50;0;0;2
Lepidothrix_isidorei;Lepidothrix_isidorei;Lepidothrix_isidorei;Blue-rumped-Manakin;Blue-rumped-Manakin;PASSERIFORMES;1_resident;1_resident;0;130.330153372893;390;7.8;20;0;0;0;0;0;80;0;0;0;FruiNect;2;0;0;0;50;50;0;0;2
Lepidothrix_nattereri;Lepidothrix_nattereri;Lepidothrix_nattereri;Snow-capped-Manakin;Snow-capped-Manakin;PASSERIFORMES;1_resident;1_resident;0;239.98628099165;2732;8.39;30;0;0;0;0;0;70;0;0;0;FruiNect;2;0;0;0;50;50;0;0;2
Lepidothrix_serena;Lepidothrix_serena;Lepidothrix_serena;White-fronted-Manakin;White-fronted-Manakin;PASSERIFORMES;1_resident;1_resident;0;196.40535378727;1832;11.4;40;0;0;0;0;0;60;0;0;0;FruiNect;2;0;0;0;70;30;0;0;2
Lepidothrix_suavissima;Lepidothrix_suavissima;Lepidothrix_suavissima;Orange-bellied-Manakin;Orange-bellied-Manakin;PASSERIFORMES;1_resident;1_resident;0;156.380859653502;1029;8.5;40;0;0;0;0;0;60;0;0;0;FruiNect;2;0;0;0;50;50;0;0;2
Lepidothrix_vilasboasi;Lepidothrix_vilasboasi;Lepidothrix_vilasboasi;Golden-crowned-Manakin;Golden-crowned-Manakin;PASSERIFORMES;1_resident;1_resident;0;75.990270304788;275;6;40;0;0;0;0;0;60;0;0;0;FruiNect;2;0;0;0;50;50;0;0;2
Leptasthenura_aegithaloides;Leptasthenura_aegithaloides;Leptasthenura_aegithaloides;Plain-mantled-Tit-spinetail;Plain-mantled-Tit-spinetail;PASSERIFORMES;2_partial_migrant;2_short;609.719988698202;609.719988698202;7355;10.72;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;33;33;33;0;3
Leptasthenura_andicola;Leptasthenura_andicola;Leptasthenura_andicola;Andean-Tit-spinetail;Andean-Tit-spinetail;PASSERIFORMES;1_resident;1_resident;0;223.9935616755;1145;15.49;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;20;30;30;20;0;4
Leptasthenura_fuliginiceps;Leptasthenura_fuliginiceps;Leptasthenura_fuliginiceps;Brown-capped-Tit-spinetail;Brown-capped-Tit-spinetail;PASSERIFORMES;1_resident;1_resident;0;187.71853314381;1361;12.6;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;33;33;33;0;3
Leptasthenura_pileata;Leptasthenura_pileata;Leptasthenura_pileata;Rusty-crowned-Tit-spinetail;Rusty-crowned-Tit-spinetail;PASSERIFORMES;1_resident;1_resident;0;93.279277699176;355;10.3;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;33;33;33;0;3
Leptasthenura_platensis;Leptasthenura_platensis;Leptasthenura_platensis;Tufted-Tit-spinetail;Tufted-Tit-spinetail;PASSERIFORMES;1_resident;1_resident;0;357.173667054832;7258;10.6;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;33;33;33;0;3
Leptasthenura_setaria;Leptasthenura_setaria;Leptasthenura_setaria;Araucaria-Tit-spinetail;Araucaria-Tit-spinetail;PASSERIFORMES;1_resident;1_resident;0;167.030091101094;1398;11;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;50;50;0;2
Leptasthenura_striata;Leptasthenura_striata;Leptasthenura_striata;Streaked-Tit-spinetail;Streaked-Tit-spinetail;PASSERIFORMES;1_resident;1_resident;0;137.183388302401;701;8.94;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;33;33;33;0;3
Leptasthenura_striolata;Leptasthenura_striolata;Leptasthenura_striolata;Striolated-Tit-spinetail;Striolated-Tit-spinetail;PASSERIFORMES;1_resident;1_resident;0;115.633917343566;745;10.5;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;33;33;33;0;3
Leptasthenura_xenothorax;Leptasthenura_xenothorax;Leptasthenura_xenothorax;White-browed-Tit-spinetail;White-browed-Tit-spinetail;PASSERIFORMES;1_resident;1_resident;0;25.7889737630518;26;10.5;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;70;30;0;0;2
Leptasthenura_yanacensis;Leptasthenura_yanacensis;Leptasthenura_yanacensis;Tawny-Tit-spinetail;Tawny-Tit-spinetail;PASSERIFORMES;1_resident;1_resident;0;98.5654332536708;312;8.8;90;0;0;0;0;0;0;0;0;10;Invertebrate;2;0;0;0;33;33;33;0;3
Leptodon_cayanensis;Leptodon_cayanensis;Leptodon_cayanensis;Grey-headed-Kite;Grey-headed-Kite;ACCIPITRIFORMES;1_resident;1_resident;0;903.708174860788;37433;474;50;20;30;0;0;0;0;0;0;0;Omnivore;3;0;0;0;50;50;0;0;2
Leptodon_forbesi;Leptodon_forbesi;Leptodon_forbesi;White-collared-Kite;White-collared-Kite;ACCIPITRIFORMES;1_resident;1_resident;0;36.7188476281088;55;577;50;20;30;0;0;0;0;0;0;0;Omnivore;3;0;0;0;50;50;0;0;2
Leptopoecile_elegans;Leptopoecile_elegans;Leptopoecile_elegans;Crested-Tit-warbler;Crested-Tit-warbler;PASSERIFORMES;1_resident;1_resident;0;426.56383731053;5973;6.21;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;50;40;10;0;3
Leptopoecile_sophiae;Leptopoecile_sophiae;Leptopoecile_sophiae;White-browed-Tit-warbler;White-browed-Tit-warbler;PASSERIFORMES;2_partial_migrant;2_short;840.632190073979;840.632190073979;5558;6.9;80;0;0;0;0;0;10;0;10;0;Invertebrate;3;0;0;0;50;40;10;0;3
Leptopogon_amaurocephalus;Leptopogon_amaurocephalus;Leptopogon_amaurocephalus;Sepia-capped-Flycatcher;Sepia-capped-Flycatcher;PASSERIFORMES;1_resident;1_resident;0;844.267499110968;25551;11.7;80;0;0;0;0;0;20;0;0;0;Invertebrate;2;0;0;0;50;50;0;0;2
Leptopogon_rufipectus;Leptopogon_rufipectus;Leptopogon_rufipectus;Rufous-breasted-Flycatcher;Rufous-breasted-Flycatcher;PASSERIFORMES;1_resident;1_resident;0;123.745386623445;396;13.4;80;0;0;0;0;0;20;0;0;0;Invertebrate;2;0;0;0;0;100;0;0;1
Leptopogon_superciliaris;Leptopogon_superciliaris;Leptopogon_superciliaris;Slaty-capped-Flycatcher;Slaty-capped-Flycatcher;PASSERIFORMES;1_resident;1_resident;0;387.303259073017;2470;11.7;80;0;0;0;0;0;20;0;0;0;Invertebrate;2;0;0;0;0;100;0;0;1
Leptopogon_taczanowskii;Leptopogon_taczanowskii;Leptopogon_taczanowskii;Inca-Flycatcher;Inca-Flycatcher;PASSERIFORMES;1_resident;1_resident;0;107.500955395684;372;11.5;80;0;0;0;0;0;20;0;0;0;Invertebrate;2;0;0;0;100;0;0;0;1
Leptopterus_chabert;Leptopterus_chabert;Leptopterus_chabert;Chaberts-Vanga;Chabert-Vanga;PASSERIFORMES;1_resident;1_resident;0;203.009265579858;1985;19.6;70;0;20;0;0;0;10;0;0;0;Invertebrate;3;0;0;0;50;50;0;0;2
Leptoptilos_crumeniferus;Leptoptilos_crumenifer;Leptoptilos_crumenifer;Marabou-Stork;Marabou;CICONIIFORMES;1_resident;1_resident;0;993.347858667635;38750;6067.87;10;20;10;10;0;50;0;0;0;0;VertFishScav;5;0;40;60;0;0;0;0;2
Leptoptilos_dubius;Leptoptilos_dubius;Leptoptilos_dubius;Greater-Adjutant;Greater-Adjutant;CICONIIFORMES;2_partial_migrant;2_short;164.357125448545;164.357125448545;406;4970;20;10;20;20;0;30;0;0;0;0;VertFishScav;5;0;50;50;0;0;0;0;2
Leptoptilos_javanicus;Leptoptilos_javanicus;Leptoptilos_javanicus;Lesser-Adjutant;Lesser-Adjutant;CICONIIFORMES;2_partial_migrant;2_short;1189.06436130842;1189.06436130842;5165;4650.99;20;10;20;40;0;10;0;0;0;0;VertFishScav;5;0;80;20;0;0;0;0;2
Leptosittaca_branickii;Leptosittaca_branickii;Leptosittaca_branickii;Golden-plumed-Parakeet;Golden-plumed-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;134.23239332375;412;66.48;0;0;0;0;0;0;40;0;60;0;PlantSeed;2;0;0;0;33;33;33;0;3
Leptosomus_discolor;Leptosomus_discolor;Leptosomus_discolor;Cuckoo-roller;Cuckoo-Roller;LEPTOSOMIFORMES;1_resident;1_resident;0;203.782976941117;2015;255;70;0;30;0;0;0;0;0;0;0;Invertebrate;2;0;0;0;0;40;40;20;3
Leptotila_battyi;Leptotila_battyi;Leptotila_battyi;Brown-backed-Dove;Brown-backed-Dove;COLUMBIFORMES;1_resident;1_resident;0;26.0332894706088;24;160.62;10;0;0;0;0;0;20;0;70;0;PlantSeed;3;0;0;100;0;0;0;0;1
Leptotila_cassini;Leptotila_cassinii;Leptotila_cassinii;Grey-chested-Dove;Grey-chested-Dove;COLUMBIFORMES;1_resident;1_resident;0;220.477414304876;1247;159;20;0;0;0;0;0;0;0;80;0;PlantSeed;2;0;0;100;0;0;0;0;1
Leptotila_conoveri;Leptotila_conoveri;Leptotila_conoveri;Tolima-Dove;Tolima-Dove;COLUMBIFORMES;1_resident;1_resident;0;18.5377510757919;17;167.12;10;0;0;0;0;0;20;0;70;0;PlantSeed;3;0;0;80;20;0;0;0;2
Leptotila_jamaicensis;Leptotila_jamaicensis;Leptotila_jamaicensis;Caribbean-Dove;Caribbean-Dove;COLUMBIFORMES;1_resident;1_resident;0;95.096737138817;387;165;20;0;0;0;0;0;0;0;80;0;PlantSeed;2;0;0;100;0;0;0;0;1
Leptotila_megalura;Leptotila_megalura;Leptotila_megalura;White-faced-Dove;Yungas-Dove;COLUMBIFORMES;1_resident;1_resident;0;160.016336415996;601;218;10;0;0;0;0;0;20;0;70;0;PlantSeed;3;0;0;80;20;0;0;0;2
Leptotila_ochraceiventris;Leptotila_ochraceiventris;Leptotila_ochraceiventris;Ochre-bellied-Dove;Ochre-bellied-Dove;COLUMBIFORMES;1_resident;1_resident;0;36.8598820163338;43;146;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;50;40;10;0;0;3
Leptotila_pallida;Leptotila_pallida;Leptotila_pallida;Pallid-Dove;Pallid-Dove;COLUMBIFORMES;1_resident;1_resident;0;112.116707028691;450;122.76;10;0;0;0;0;0;20;0;70;0;PlantSeed;3;0;0;80;20;0;0;0;2
Leptotila_plumbeiceps;Leptotila_plumbeiceps;Leptotila_plumbeiceps;Grey-headed-Dove;Grey-headed-Dove;COLUMBIFORMES;1_resident;1_resident;0;207.553611563707;1361;170;10;0;0;0;0;0;20;0;70;0;PlantSeed;3;0;0;80;20;0;0;0;2
Leptotila_rufaxilla;Leptotila_rufaxilla;Leptotila_rufaxilla;Grey-fronted-Dove;Grey-fronted-Dove;COLUMBIFORMES;1_resident;1_resident;0;862.659238268779;35765;157;10;0;0;0;0;0;10;0;80;0;PlantSeed;3;0;0;100;0;0;0;0;1
Leptotila_verreauxi;Leptotila_verreauxi;Leptotila_verreauxi;White-tipped-Dove;White-tipped-Dove;COLUMBIFORMES;1_resident;1_resident;0;1044.71681639596;48722;146.88;20;0;0;0;0;0;20;0;60;0;PlantSeed;3;0;0;100;0;0;0;0;1
Leptotila_wellsi;Leptotila_wellsi;Leptotila_wellsi;Grenada-Dove;Grenada-Dove;COLUMBIFORMES;1_resident;1_resident;0;0;2;200;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;100;0;0;0;0;1
Lerwa_lerwa;Lerwa_lerwa;Lerwa_lerwa;Snow-Partridge;Snow-Partridge;GALLIFORMES;1_resident;1_resident;0;295.746254637719;3221;567.34;0;0;0;0;0;0;0;0;20;80;PlantSeed;2;0;0;100;0;0;0;0;1
Lesbia_nuna;Lesbia_nuna;Lesbia_nuna;Green-tailed-Trainbearer;Green-tailed-Trainbearer;CAPRIMULGIFORMES;1_resident;1_resident;0;215.235005371692;962;3.7;10;0;0;0;0;0;0;90;0;0;FruiNect;2;0;0;0;40;50;0;10;3
Lesbia_victoriae;Lesbia_victoriae;Lesbia_victoriae;Black-tailed-Trainbearer;Black-tailed-Trainbearer;CAPRIMULGIFORMES;1_resident;1_resident;0;206.256192392718;781;5;10;0;0;0;0;0;0;90;0;0;FruiNect;2;0;0;0;20;70;0;10;3
Lessonia_oreas;Lessonia_oreas;Lessonia_oreas;Andean-Negrito;Andean-Negrito;PASSERIFORMES;1_resident;1_resident;0;256.288476844362;2805;13.8;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;70;30;0;0;0;2
Lessonia_rufa;Lessonia_rufa;Lessonia_rufa;Patagonian-Negrito;Austral-Negrito;PASSERIFORMES;3_strict_migrant;2_short;1023.30466923721;1023.30466923721;6162;13.4;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;100;0;0;0;0;1
Leucippus_baeri;Leucippus_baeri;Leucippus_baeri;Tumbes-Hummingbird;Tumbes-Hummingbird;CAPRIMULGIFORMES;1_resident;1_resident;0;58.2902716750656;150;4.5;10;0;0;0;0;0;0;90;0;0;FruiNect;2;0;0;0;40;40;10;10;4
Leucippus_chlorocercus;Leucippus_chlorocercus;Leucippus_chlorocercus;Olive-spotted-Hummingbird;Olive-spotted-Hummingbird;CAPRIMULGIFORMES;1_resident;1_resident;0;222.515749001397;732;4.6;10;0;0;0;0;0;0;90;0;0;FruiNect;2;0;0;0;50;50;0;0;2
Leucippus_fallax;Leucippus_fallax;Leucippus_fallax;Buffy-Hummingbird;Buffy-Hummingbird;CAPRIMULGIFORMES;1_resident;1_resident;0;98.4767710785247;386;6;10;0;0;0;0;0;0;90;0;0;FruiNect;2;0;0;0;60;40;0;0;2
Leucippus_taczanowskii;Leucippus_taczanowskii;Leucippus_taczanowskii;Spot-throated-Hummingbird;Spot-throated-Hummingbird;CAPRIMULGIFORMES;1_resident;1_resident;0;82.0863562481165;306;6.4;10;0;0;0;0;0;0;90;0;0;FruiNect;2;0;0;0;30;40;30;0;3
Leucochloris_albicollis;Leucochloris_albicollis;Leucochloris_albicollis;White-throated-Hummingbird;White-throated-Hummingbird;CAPRIMULGIFORMES;1_resident;1_resident;0;377.437228922854;7376;6.3;10;0;0;0;0;0;0;90;0;0;FruiNect;2;0;0;0;30;60;10;0;3
Leucopeza_semperi;Leucopeza_semperi;Leucopeza_semperi;Sempers-Warbler;Sempers-Warbler;PASSERIFORMES;1_resident;1_resident;0;0;1;19.75;40;0;0;0;0;0;20;0;30;10;Omnivore;4;0;0;0;100;0;0;0;1
Leucophaeus_scoresbii;Larus_scoresbii;Larus_scoresbii;Dolphin-Gull;Dolphin-Gull;CHARADRIIFORMES;2_partial_migrant;2_short;813.556958956481;813.556958956481;3181;523.5;10;20;0;0;0;70;0;0;0;0;VertFishScav;3;0;10;90;0;0;0;0;2
Leucopsar_rothschildi;Leucopsar_rothschildi;Leucopsar_rothschildi;Bali-Starling;Bali-Myna;PASSERIFORMES;1_resident;1_resident;0;4.58386564043116;6;91.3;30;0;0;0;0;0;70;0;0;0;FruiNect;2;0;0;20;40;40;0;0;3
Leucopternis_albicollis;Pseudastur_albicollis;Pseudastur_albicollis;White-Hawk;White-Hawk;ACCIPITRIFORMES;1_resident;1_resident;0;761.720434761505;26176;703.7;20;30;30;20;0;0;0;0;0;0;VertFishScav;4;0;0;100;0;0;0;0;1
Leucopternis_kuhli;Leucopternis_kuhli;Leucopternis_kuhli;White-browed-Hawk;White-browed-Hawk;ACCIPITRIFORMES;1_resident;1_resident;0;406.690931785207;7356;352.09;0;0;100;0;0;0;0;0;0;0;VertFishScav;1;0;0;20;60;20;0;0;3
Leucopternis_lacernulatus;Buteogallus_lacernulatus;Buteogallus_lacernulatus;White-necked-Hawk;White-necked-Hawk;ACCIPITRIFORMES;1_resident;1_resident;0;215.709707644468;625;595.5;30;30;40;0;0;0;0;0;0;0;VertFishScav;3;0;0;100;0;0;0;0;1
Leucopternis_melanops;Leucopternis_melanops;Leucopternis_melanops;Black-faced-Hawk;Black-faced-Hawk;ACCIPITRIFORMES;1_resident;1_resident;0;410.368012451846;7816;312;0;0;100;0;0;0;0;0;0;0;VertFishScav;1;0;0;50;20;30;0;0;3
Leucopternis_occidentalis;Pseudastur_occidentalis;Pseudastur_occidentalis;Grey-backed-Hawk;Grey-backed-Hawk;ACCIPITRIFORMES;1_resident;1_resident;0;41.3979710795172;56;659.99;40;20;40;0;0;0;0;0;0;0;VertFishScav;3;0;0;80;20;0;0;0;2
Leucopternis_plumbeus;Cryptoleucopteryx_plumbea;Cryptoleucopteryx_plumbea;Plumbeous-Hawk;Plumbeous-Hawk;ACCIPITRIFORMES;1_resident;1_resident;0;147.433483374231;622;482;30;40;0;30;0;0;0;0;0;0;VertFishScav;3;0;0;100;0;0;0;0;1
Leucopternis_polionotus;Pseudastur_polionotus;Pseudastur_polionotus;Mantled-Hawk;Mantled-Hawk;ACCIPITRIFORMES;1_resident;1_resident;0;288.105349953813;2854;595.5;0;70;30;0;0;0;0;0;0;0;VertFishScav;2;0;0;100;0;0;0;0;1
Leucopternis_princeps;Morphnarchus_princeps;Morphnarchus_princeps;Barred-Hawk;Barred-Hawk;ACCIPITRIFORMES;1_resident;1_resident;0;209.316225392991;617;999.99;0;0;100;0;0;0;0;0;0;0;VertFishScav;1;0;0;0;10;60;10;20;4
Leucopternis_schistaceus;Buteogallus_schistaceus;Buteogallus_schistaceus;Slate-coloured-Hawk;Slate-colored-Hawk;ACCIPITRIFORMES;1_resident;1_resident;0;506.771245157369;11205;999.99;0;30;70;0;0;0;0;0;0;0;VertFishScav;2;0;0;100;0;0;0;0;1
Leucopternis_semiplumbeus;Leucopternis_semiplumbeus;Leucopternis_semiplumbeus;Semiplumbeous-Hawk;Semiplumbeous-Hawk;ACCIPITRIFORMES;1_resident;1_resident;0;189.276919451343;945;285.04;10;10;80;0;0;0;0;0;0;0;VertFishScav;3;0;0;100;0;0;0;0;1
Leucosarcia_melanoleuca;Leucosarcia_melanoleuca;Leucosarcia_melanoleuca;Wonga-Pigeon;Wonga-Pigeon;COLUMBIFORMES;1_resident;1_resident;0;209.146022060005;1916;428.57;20;0;0;0;0;0;40;0;40;0;Omnivore;3;0;0;80;20;0;0;0;2
Leucosticte_arctoa;Leucosticte_arctoa;Leucosticte_arctoa;Asian-Rosy-finch;Asian-Rosy-finch;PASSERIFORMES;2_partial_migrant;3_variable;1702.78768275919;1702.78768275919;15384;30.69;20;0;0;0;0;0;0;0;30;50;PlantSeed;3;0;0;100;0;0;0;0;1
Leucosticte_atrata;Leucosticte_atrata;Leucosticte_atrata;Black-Rosy-finch;Black-Rosy-finch;PASSERIFORMES;2_partial_migrant;2_short;267.494081929649;267.494081929649;657;25.24;50;0;0;0;0;0;0;0;50;0;Omnivore;2;0;0;100;0;0;0;0;1
